journal_id,journal_name,journal_name_short,issn,impact_factor,h_index,citescore,overall_score,cas_quartile,big_category,sub_category,sci_indexed,oa_status,acceptance_rate,review_cycle,views,fields,detail_url,article_url
6367,Onkologie,ONKOLOGIE,0378-584X,0.2,3,0.4,3.4,4区,医学,肿瘤学,SCIE,No,约75%,约3.0个月,22963,医药科学|肿瘤学,https://letpub.com.cn/index.php?journalid=6367&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6367&xuanxiangk_id=2#xuanxk_3
6386,OPTICAL AND QUANTUM ELECTRONICS,OPT QUANT ELECTRON,0306-8919,4.0,51,4.6,5.9,3区,工程技术,工程：电子与电气,SCI SCIE,No,容易,约6.5个月,120572,信息科学,https://letpub.com.cn/index.php?journalid=6386&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6386&xuanxiangk_id=2#xuanxk_3
6387,OPTICAL ENGINEERING,OPT ENG,0091-3286,1.2,93,2.5,6.7,4区,工程技术,光学,SCI SCIE,No,68%,约2.6个月,317529,计算机科学|计算机视觉|图像处理|模式识别|计算机应用技术|信息科学,https://letpub.com.cn/index.php?journalid=6387&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6387&xuanxiangk_id=2#xuanxk_3
6388,OPTICAL FIBER TECHNOLOGY,OPT FIBER TECHNOL,1068-5200,2.7,54,4.9,6.0,3区,计算机科学,工程：电子与电气,SCI SCIE,No,容易,约1.0个月,139373,信息科学,https://letpub.com.cn/index.php?journalid=6388&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6388&xuanxiangk_id=2#xuanxk_3
6389,OPTICAL MATERIALS,OPT MATER,0925-3467,4.2,92,6.8,7.5,3区,材料科学,材料科学：综合,SCI SCIE,No,60%,约2.6个月,361878,信息科学,https://letpub.com.cn/index.php?journalid=6389&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6389&xuanxiangk_id=2#xuanxk_3
6390,OPTICAL REVIEW,OPT REV,1340-6000,0.9,37,2.7,5.3,4区,物理与天体物理,光学,SCIE,No,容易,"较慢,6-12周",59405,信息科学,https://letpub.com.cn/index.php?journalid=6390&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6390&xuanxiangk_id=2#xuanxk_3
6392,OPTICS AND LASER TECHNOLOGY,OPT LASER TECHNOL,0030-3992,5.0,63,9.2,7.8,2区,物理与天体物理,光学,SCI SCIE,No,93%,约2.1个月,761428,模式识别|信息科学,https://letpub.com.cn/index.php?journalid=6392&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6392&xuanxiangk_id=2#xuanxk_3
6393,OPTICS AND LASERS IN ENGINEERING,OPT LASER ENG,0143-8166,3.7,77,7.1,8.2,2区,工程技术,光学,SCI SCIE,No,容易,约3.0个月,427088,计算机科学|模式识别|信息科学,https://letpub.com.cn/index.php?journalid=6393&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6393&xuanxiangk_id=2#xuanxk_3
6395,OPTICS COMMUNICATIONS,OPT COMMUN,0030-4018,2.5,120,4.8,7.6,3区,物理与天体物理,光学,SCI SCIE,No,80%,约3.2个月,512291,生命科学|计算机科学|信息科学,https://letpub.com.cn/index.php?journalid=6395&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6395&xuanxiangk_id=2#xuanxk_3
6396,OPTICS EXPRESS,OPT EXPRESS,1094-4087,3.3,240,6.4,8.4,2区,物理与天体物理,光学,SCI SCIE,Yes,约50%,约1.2个月,1085870,计算机科学|计算机应用技术|信息科学,https://letpub.com.cn/index.php?journalid=6396&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6396&xuanxiangk_id=2#xuanxk_3
6397,OPTICS LETTERS,OPT LETT,0146-9592,3.3,244,6.5,8.6,2区,物理与天体物理,光学,SCI SCIE,No,87%,约1.5个月,651898,信息科学,https://letpub.com.cn/index.php?journalid=6397&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6397&xuanxiangk_id=2#xuanxk_3
6398,OPTIK,OPTIK,0030-4026,0.0,46,8.3,6.6,未录,,,SCI,No,92%,约5.7个月,546844,计算机科学|模式识别|信息科学,https://letpub.com.cn/index.php?journalid=6398&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6398&xuanxiangk_id=2#xuanxk_3
6402,Optimization Letters,OPTIM LETT,1862-4472,1.1,31,3.4,6.2,4区,数学,应用数学,SCIE,No,较易,约13.5个月,58056,计算机科学|信息科学,https://letpub.com.cn/index.php?journalid=6402&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6402&xuanxiangk_id=2#xuanxk_3
6411,ORAL SURGERY ORAL MEDICINE ORAL PATHOLOGY ORAL RADIOLOGY AND ENDODONTICS,ORAL SURG ORAL MED O,1079-2104,0.0,0,0.0,3.6,未录,,,无,No,约50%,约1.0个月,19848,医药科学,https://letpub.com.cn/index.php?journalid=6411&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6411&xuanxiangk_id=2#xuanxk_3
6415,ORGANIC ELECTRONICS,ORG ELECTRON,1566-1199,2.6,91,6.0,7.6,4区,工程技术,材料科学：综合,SCI SCIE,No,约60%,约2.0个月,165769,信息科学,https://letpub.com.cn/index.php?journalid=6415&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6415&xuanxiangk_id=2#xuanxk_3
6417,ORGANIC LETTERS,Org. Lett.,1523-7060,5.0,220,8.7,8.3,1区,化学,有机化学,SCI SCIE,Transformative,83%,约1.4个月,425156,医药科学,https://letpub.com.cn/index.php?journalid=6417&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6417&xuanxiangk_id=2#xuanxk_3
6419,ORGANIC PROCESS RESEARCH & DEVELOPMENT,Org. Process Res. Dev.,1083-6160,3.5,95,5.4,6.6,3区,化学,有机化学,SCIE,Transformative,容易,约3.0个月,74239,医药科学,https://letpub.com.cn/index.php?journalid=6419&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6419&xuanxiangk_id=2#xuanxk_3
6435,ORTHOPEDICS,ORTHOPEDICS,0147-7447,1.2,60,1.9,5.2,4区,医学,骨科,SCIE,No,容易,"较快,2-4周",46062,医药科学,https://letpub.com.cn/index.php?journalid=6435&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6435&xuanxiangk_id=2#xuanxk_3
6441,OSTEOPOROSIS INTERNATIONAL,OSTEOPOROSIS INT,0937-941X,5.4,157,8.6,7.7,2区,医学,内分泌学与代谢,SCI SCIE,No,约25%,约3.0个月,58947,医药科学,https://letpub.com.cn/index.php?journalid=6441&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6441&xuanxiangk_id=2#xuanxk_3
6468,PAKISTAN JOURNAL OF BOTANY,PAK J BOT,0556-3321,0.9,47,2.1,4.8,4区,生物学,植物科学,SCIE,Yes,约50%,约12.0个月,50440,生命科学,https://letpub.com.cn/index.php?journalid=6468&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6468&xuanxiangk_id=2#xuanxk_3
6470,Pakistan Journal of Pharmaceutical Sciences,PAK J PHARM SCI,1011-601X,0.6,35,1.4,5.2,4区,医学,药学,SCIE,No,容易,约3.0个月,62079,医药科学,https://letpub.com.cn/index.php?journalid=6470&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6470&xuanxiangk_id=2#xuanxk_3
6488,PANCREAS,PANCREAS,0885-3177,1.7,94,3.9,6.3,4区,医学,胃肠肝病学,SCI SCIE,No,容易,约1.0个月,59611,医药科学,https://letpub.com.cn/index.php?journalid=6488&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6488&xuanxiangk_id=2#xuanxk_3
6497,PARASITOLOGY INTERNATIONAL,PARASITOL INT,1383-5769,1.9,55,4.1,5.5,4区,医学,寄生虫学,SCIE,No,容易,约3.0个月,25493,生命科学,https://letpub.com.cn/index.php?journalid=6497&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6497&xuanxiangk_id=2#xuanxk_3
6501,Particle and Fibre Toxicology,PART FIBRE TOXICOL,1743-8977,8.2,83,13.9,7.4,1区,医学,毒理学,SCI SCIE,Yes,较难,约稿?周期不定,48948,医药科学,https://letpub.com.cn/index.php?journalid=6501&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6501&xuanxiangk_id=2#xuanxk_3
6515,PATTERN RECOGNITION,PATTERN RECOGN,0031-3203,7.6,180,15.8,8.6,1区,计算机科学,计算机：人工智能,SCI SCIE,No,较易,约4.2个月,818301,计算机科学|人工智能与知识工程|计算机视觉|模式识别|计算机应用技术|信息科学,https://letpub.com.cn/index.php?journalid=6515&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6515&xuanxiangk_id=2#xuanxk_3
6516,PATTERN RECOGNITION LETTERS,PATTERN RECOGN LETT,0167-8655,3.3,139,9.5,6.6,3区,计算机科学,计算机：人工智能,SCIE,No,约25%,约7.2个月,324751,计算机科学|计算机视觉|模式识别|信息科学,https://letpub.com.cn/index.php?journalid=6516&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6516&xuanxiangk_id=2#xuanxk_3
8233,Peer-to-Peer Networking and Applications,PEER PEER NETW APPL,1936-6442,2.6,21,8.6,6.5,4区,计算机科学,计算机：信息系统,SCIE,No,容易,>12周，或约稿,88526,计算机科学|信息科学,https://letpub.com.cn/index.php?journalid=8233&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=8233&xuanxiangk_id=2#xuanxk_3
6552,PEPTIDES,PEPTIDES,0196-9781,2.9,111,6.2,6.7,3区,医学,生化与分子生物学,SCI SCIE,No,约25%,约1.0个月,62345,生命科学,https://letpub.com.cn/index.php?journalid=6552&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6552&xuanxiangk_id=2#xuanxk_3
6554,PERFORMANCE EVALUATION,PERFORM EVALUATION,0166-5316,0.8,59,3.0,5.0,4区,计算机科学,计算机：硬件,SCI SCIE,No,容易,>12周，或约稿,27968,计算机科学|信息科学,https://letpub.com.cn/index.php?journalid=6554&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6554&xuanxiangk_id=2#xuanxk_3
6572,PEST MANAGEMENT SCIENCE,PEST MANAG SCI,1526-498X,3.8,107,7.8,8.0,1区,农林科学,昆虫学,SCI SCIE,No,较易,约2.0个月,237816,生命科学,https://letpub.com.cn/index.php?journalid=6572&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6572&xuanxiangk_id=2#xuanxk_3
6573,Pesticide Biochemistry and Physiology,PESTIC BIOCHEM PHYS,0048-3575,4.0,71,6.2,7.8,1区,农林科学,昆虫学,SCI SCIE,No,较易,约4.5个月,148450,生命科学,https://letpub.com.cn/index.php?journalid=6573&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6573&xuanxiangk_id=2#xuanxk_3
6583,PHARMACEUTICAL BIOLOGY,PHARM BIOL,1388-0209,4.8,53,9.2,5.7,3区,医学,医学实验技术,SCIE,Yes,约62.5%,约1.0个月,142966,医药科学,https://letpub.com.cn/index.php?journalid=6583&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6583&xuanxiangk_id=2#xuanxk_3
6585,PHARMACEUTICAL DEVELOPMENT AND TECHNOLOGY,PHARM DEV TECHNOL,1083-7450,2.5,50,4.7,5.4,4区,医学,药学,SCIE,No,容易,约1.0个月,49137,医药科学,https://letpub.com.cn/index.php?journalid=6585&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6585&xuanxiangk_id=2#xuanxk_3
6586,PHARMACEUTICAL RESEARCH,PHARM RES-DORDR,0724-8741,4.3,191,6.8,6.8,3区,医学,化学：综合,SCI SCIE,No,较易,约3.0个月,92407,医药科学,https://letpub.com.cn/index.php?journalid=6586&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6586&xuanxiangk_id=2#xuanxk_3
6590,Pharmacogenetics and Genomics,PHARMACOGENET GENOM,1744-6872,1.7,134,2.6,6.3,4区,医学,生物工程与应用微生物,SCI SCIE,No,约5%,约3.0个月,22111,医药科学,https://letpub.com.cn/index.php?journalid=6590&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6590&xuanxiangk_id=2#xuanxk_3
6593,Pharmacognosy Magazine,PHARMACOGN MAG,0973-1296,0.9,29,1.87,5.1,4区,医学,药物化学,SCIE,Yes,约47.5%,约3.0个月,58256,医药科学,https://letpub.com.cn/index.php?journalid=6593&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6593&xuanxiangk_id=2#xuanxk_3
6594,Pharmacological Reports,PHARMACOL REP,1734-1140,3.8,71,7.7,6.3,4区,医学,药学,SCIE,No,较易,约6.0个月,42456,医药科学,https://letpub.com.cn/index.php?journalid=6594&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6594&xuanxiangk_id=2#xuanxk_3
6604,PHARMAZIE,PHARMAZIE,0031-7144,1.0,56,3.0,5.3,4区,医学,药物化学,SCI SCIE,No,约95%,约1.8个月,78754,医药科学,https://letpub.com.cn/index.php?journalid=6604&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6604&xuanxiangk_id=2#xuanxk_3
6632,PHOTOSYNTHESIS RESEARCH,PHOTOSYNTH RES,0166-8595,3.7,99,7.5,6.6,3区,生物学,植物科学,SCI SCIE,No,一般,约3.0个月,58100,生命科学,https://letpub.com.cn/index.php?journalid=6632&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6632&xuanxiangk_id=2#xuanxk_3
6633,PHOTOSYNTHETICA,PHOTOSYNTHETICA,0300-3604,1.6,59,4.5,5.2,4区,生物学,植物科学,SCI SCIE,Yes,容易,约4.0个月,59261,生命科学,https://letpub.com.cn/index.php?journalid=6633&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6633&xuanxiangk_id=2#xuanxk_3
6634,PHYCOLOGIA,PHYCOLOGIA,0031-8884,1.4,60,3.1,5.3,4区,生物学,海洋与淡水生物学,SCI SCIE,No,较易,"较慢,6-12周",26779,生命科学,https://letpub.com.cn/index.php?journalid=6634&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6634&xuanxiangk_id=2#xuanxk_3
6637,PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS,PHYSICA A,0378-4371,3.1,141,6.2,7.8,2区,物理与天体物理,物理：综合,SCI SCIE,No,容易,约7.3个月,361785,计算机科学|模式识别|信息科学,https://letpub.com.cn/index.php?journalid=6637&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6637&xuanxiangk_id=2#xuanxk_3
6648,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,PHYS CHEM CHEM PHYS,1463-9076,2.9,199,5.3,7.7,3区,化学,物理化学,SCI SCIE,No,较难,约2.0个月,812857,生命科学,https://letpub.com.cn/index.php?journalid=6648&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6648&xuanxiangk_id=2#xuanxk_3
6653,PHYSICAL REVIEW A,PHYS REV A,1050-2947,2.9,237,5.1,7.1,2区,物理与天体物理,物理：原子、分子和化学物理,SCIE,No,较难,约2.1个月,289562,信息科学,https://letpub.com.cn/index.php?journalid=6653&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6653&xuanxiangk_id=2#xuanxk_3
6654,PHYSICAL REVIEW B,PHYS REV B,1098-0121,3.7,397,6.2,8.3,2区,物理与天体物理,材料科学：综合,SCIE,No,50%,约3.0个月,373538,信息科学,https://letpub.com.cn/index.php?journalid=6654&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6654&xuanxiangk_id=2#xuanxk_3
6657,PHYSICAL REVIEW E,PHYS REV E,1539-3755,2.4,0,4.2,7.4,3区,物理与天体物理,物理：流体与等离子体,SCIE,No,较易,约3.3个月,228134,模式识别|信息科学,https://letpub.com.cn/index.php?journalid=6657&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6657&xuanxiangk_id=2#xuanxk_3
6658,PHYSICAL REVIEW LETTERS,PHYS REV LETT,0031-9007,9.0,567,15.6,9.3,1区,物理与天体物理,物理：综合,SCI SCIE,No,50%,约2.1个月,672068,信息科学,https://letpub.com.cn/index.php?journalid=6658&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6658&xuanxiangk_id=2#xuanxk_3
6668,PHYSICS IN MEDICINE AND BIOLOGY,PHYS MED BIOL,0031-9155,3.4,172,5.7,7.7,3区,医学,工程：生物医学,SCI SCIE,No,约50%,约3.0个月,177577,医药科学|影像医学与生物医学工程,https://letpub.com.cn/index.php?journalid=6668&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6668&xuanxiangk_id=2#xuanxk_3
6689,PHYSIOLOGIA PLANTARUM,PHYSIOL PLANTARUM,0031-9317,3.6,127,10.3,7.1,2区,生物学,植物科学,SCI SCIE,No,50%,约3.0个月,168405,生命科学,https://letpub.com.cn/index.php?journalid=6689&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6689&xuanxiangk_id=2#xuanxk_3
6694,PHYSIOLOGICAL MEASUREMENT,PHYSIOL MEAS,0967-3334,2.7,85,5.2,5.9,4区,医学,生物物理,SCI SCIE,No,容易,约3.0个月,63227,信息科学,https://letpub.com.cn/index.php?journalid=6694&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6694&xuanxiangk_id=2#xuanxk_3
6698,PHYSIOLOGY & BEHAVIOR,PHYSIOL BEHAV,0031-9384,2.5,144,5.2,6.9,3区,医学,行为科学,SCI SCIE,No,约75%,平均1月,59313,生命科学|神经科学、认知科学与心理学|心理学,https://letpub.com.cn/index.php?journalid=6698&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6698&xuanxiangk_id=2#xuanxk_3
6701,PHYTOCHEMICAL ANALYSIS,PHYTOCHEM ANALYSIS,0958-0344,2.6,63,5.4,6.6,3区,生物学,生化研究方法,SCI SCIE,No,约80%,约3.0个月,66581,医药科学,https://letpub.com.cn/index.php?journalid=6701&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6701&xuanxiangk_id=2#xuanxk_3
6702,PHYTOCHEMISTRY,PHYTOCHEMISTRY,0031-9422,3.4,157,6.9,6.8,2区,生物学,生化与分子生物学,SCI SCIE,No,较难,约3.0个月,161250,医药科学,https://letpub.com.cn/index.php?journalid=6702&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6702&xuanxiangk_id=2#xuanxk_3
6706,PHYTOMEDICINE,PHYTOMEDICINE,0944-7113,8.3,105,11.6,8.1,1区,医学,药物化学,SCIE,No,约25%,约3.0个月,581273,医药科学,https://letpub.com.cn/index.php?journalid=6706&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6706&xuanxiangk_id=2#xuanxk_3
6713,PHYTOTHERAPY RESEARCH,PHYTOTHER RES,0951-418X,6.3,112,14.4,7.4,2区,医学,药物化学,SCI SCIE,No,容易,约3.2个月,211512,医药科学,https://letpub.com.cn/index.php?journalid=6713&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6713&xuanxiangk_id=2#xuanxk_3
6719,PLANT AND CELL PHYSIOLOGY,PLANT CELL PHYSIOL,0032-0781,4.0,135,7.9,7.6,2区,生物学,植物科学,SCI SCIE,No,较难,约3.0个月,129698,生命科学,https://letpub.com.cn/index.php?journalid=6719&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6719&xuanxiangk_id=2#xuanxk_3
6720,PLANT AND SOIL,PLANT SOIL,0032-079X,4.1,163,8.7,8.3,2区,农林科学,农艺学,SCI SCIE,No,约50%,约3.0个月,531471,生命科学,https://letpub.com.cn/index.php?journalid=6720&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6720&xuanxiangk_id=2#xuanxk_3
6727,PLANT BREEDING,PLANT BREEDING,0179-9541,1.8,63,3.8,6.4,4区,农林科学,农艺学,SCI SCIE,No,容易,约3.0个月,61482,生命科学,https://letpub.com.cn/index.php?journalid=6727&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6727&xuanxiangk_id=2#xuanxk_3
6728,PLANT CELL,PLANT CELL,1040-4651,11.6,309,15.7,8.8,1区,生物学,生化与分子生物学,SCI SCIE,No,约11.66%,约4.5个月,213415,生命科学,https://letpub.com.cn/index.php?journalid=6728&page=journalapp&view=detail,https://letpub.com.cn/index.php?page=journalapp&view=detail&journalid=6728&xuanxiangk_id=2#xuanxk_3
